Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2018-10-04,BPCL,EQ,377.85,372.0,383.8,303.85,306.5,331.15,355.41,9920597,352589114435000.0,91724,3286760,0.33130000000000004
2018-10-05,BPCL,EQ,331.15,298.05,298.05,238.55,266.25,265.3,265.4,55720377,1478834771840000.0,414561,23488962,0.4216
2018-10-08,BPCL,EQ,265.3,273.0,279.95,257.05,265.0,264.9,265.85,25730600,684041439300000.0,304910,9548932,0.3711
2018-10-09,BPCL,EQ,264.9,267.0,268.1,255.2,256.55,257.2,259.51,12179626,316073423175000.0,138577,6198676,0.5089
2018-10-10,BPCL,EQ,257.2,258.9,273.55,256.0,265.2,265.4,262.52,9024397,236912650450000.0,100774,4254374,0.47140000000000004
2018-10-11,BPCL,EQ,265.4,262.0,284.5,259.2,278.25,278.15,273.46,21987920,601277780110000.0,235984,8255474,0.3755
2018-10-12,BPCL,EQ,278.15,289.0,295.7,280.1,287.85,288.9,288.39,11268098,324957407465000.0,176186,3571540,0.317
2018-10-15,BPCL,EQ,288.9,290.9,300.7,277.5,295.55,296.35,290.2,9146418,265433515140000.0,96475,2255156,0.2466
2018-10-16,BPCL,EQ,296.35,296.5,305.5,291.7,302.85,302.1,299.34,7872391,235652521900000.0,122757,2616384,0.3323
2018-10-17,BPCL,EQ,302.1,303.0,304.45,283.2,285.45,285.15,290.86,6519818,189635940060000.0,116190,2209781,0.33890000000000003
2018-10-19,BPCL,EQ,285.15,290.1,291.9,280.4,283.0,283.55,284.72,11469464,326564035340000.0,135418,6399729,0.5579999999999999
2018-10-22,BPCL,EQ,283.55,285.45,286.95,270.1,270.75,271.15,275.09,4792671,131841972575000.0,75482,1756943,0.3666
2018-10-23,BPCL,EQ,271.15,268.0,273.7,260.5,273.0,269.55,265.38,8756457,232383081860000.0,114634,4024291,0.4596
2018-10-24,BPCL,EQ,269.55,278.95,286.0,274.45,280.15,281.55,280.53,13895599,389820173565000.0,162034,5055951,0.3639
2018-10-25,BPCL,EQ,281.55,278.55,282.3,274.2,277.25,277.0,278.44,9059983,252266854615000.0,101778,4302181,0.47490000000000004
2018-10-26,BPCL,EQ,277.0,277.25,280.5,266.5,280.4,275.2,273.02,7291686,199080678175000.0,89791,3207034,0.43979999999999997
2018-10-29,BPCL,EQ,275.2,277.9,281.0,270.5,276.5,277.35,275.38,4994246,137529266765000.02,56474,1347247,0.2698
2018-10-30,BPCL,EQ,277.35,271.05,273.7,264.05,265.9,266.35,267.95,10499832,281346042280000.03,124140,3013569,0.287
2018-10-31,BPCL,EQ,266.35,266.35,276.45,264.1,274.0,275.1,270.37,5814220,157199516900000.0,121029,2569821,0.44200000000000006
2018-11-01,BPCL,EQ,275.1,278.2,287.0,275.1,286.0,283.45,281.51,7515034,211557336580000.0,136547,3932448,0.5233
2018-11-02,BPCL,EQ,283.45,295.0,308.0,292.2,301.0,302.35,299.7,17132661,513459042080000.0,209574,7177213,0.4189
2018-11-05,BPCL,EQ,302.35,302.0,302.45,290.0,291.8,291.8,293.74,3944595,115870135800000.0,58307,1141475,0.28940000000000005
2018-11-06,BPCL,EQ,291.8,291.65,294.4,284.0,285.3,285.1,287.76,3258280,93761446805000.0,62637,1135041,0.34840000000000004
2018-11-07,BPCL,EQ,285.1,288.0,289.95,286.4,288.8,288.75,288.89,529542,15298135375000.0,6531,111281,0.2101
2018-11-09,BPCL,EQ,288.75,293.9,297.9,290.3,296.65,296.85,294.92,6557964,193410576430000.0,117865,2623414,0.4
2018-11-12,BPCL,EQ,296.85,294.5,301.15,290.05,290.8,291.2,295.43,6014731,177693006275000.0,63364,2648374,0.4403
2018-11-13,BPCL,EQ,291.2,295.2,304.6,295.2,302.7,303.15,302.0,7713771,232957950000000.0,109515,2990759,0.38770000000000004
2018-11-14,BPCL,EQ,303.15,313.0,329.4,312.85,314.05,315.95,322.41,14830631,478159288310000.06,171612,4249921,0.2866
2018-11-15,BPCL,EQ,315.95,315.5,323.45,308.5,322.5,321.85,315.99,5867109,185397129140000.0,65431,1238985,0.21120000000000003
2018-11-16,BPCL,EQ,321.85,319.6,325.25,315.9,319.5,322.05,321.06,4971098,159603270795000.0,61072,1957466,0.39380000000000004
2018-11-19,BPCL,EQ,322.05,320.75,324.55,316.9,324.55,322.95,320.8,2741478,87946507270000.0,45718,843633,0.30770000000000003
2018-11-20,BPCL,EQ,322.95,325.2,329.95,321.1,322.0,322.9,325.41,4442573,144564495380000.0,63394,1315858,0.2962
2018-11-21,BPCL,EQ,322.9,337.0,342.85,325.3,325.9,326.6,332.15,7762147,257821435740000.0,72185,1360367,0.1753
2018-11-22,BPCL,EQ,326.6,326.8,328.0,317.55,319.3,320.1,321.86,3572378,114981726565000.02,50879,818229,0.22899999999999998
2018-11-26,BPCL,EQ,320.1,330.1,332.9,323.45,326.55,327.35,326.84,7145152,233530519905000.03,103635,2597330,0.36350000000000005
2018-11-27,BPCL,EQ,327.35,325.55,336.5,322.15,335.3,335.5,330.9,5145814,170272446830000.0,48487,1737769,0.33770000000000006
2018-11-28,BPCL,EQ,335.5,334.7,335.3,318.6,320.2,320.15,325.56,5122465,166766597705000.0,67845,2300054,0.449
2018-11-29,BPCL,EQ,320.15,327.35,332.0,325.2,329.45,328.5,328.34,8891722,291952849615000.0,90063,3860758,0.43420000000000003
2018-11-30,BPCL,EQ,328.5,329.1,331.8,320.4,326.05,324.4,324.69,9121147,296150587220000.0,67518,5197604,0.5698
2018-12-03,BPCL,EQ,324.4,322.0,326.95,317.65,325.5,323.95,321.74,4579421,147340202505000.0,56322,1774413,0.3875
2018-12-04,BPCL,EQ,323.95,322.0,334.9,320.5,333.0,333.7,330.9,5235211,173233292150000.0,51175,1130249,0.2159
2018-12-05,BPCL,EQ,333.7,332.15,338.35,328.05,330.05,329.45,332.14,4769965,158428843040000.0,52334,820513,0.172
2018-12-06,BPCL,EQ,329.45,328.0,331.55,323.0,324.95,324.9,327.03,3606906,117957272125000.0,47236,1129577,0.31320000000000003
2018-12-07,BPCL,EQ,324.9,328.4,330.95,321.45,326.0,325.4,325.57,5147209,167575546555000.0,55504,2815813,0.5471
2018-12-10,BPCL,EQ,325.4,318.0,332.5,317.2,331.0,330.25,324.96,5809027,188772207825000.0,71956,1760191,0.303
2018-12-11,BPCL,EQ,330.25,326.0,330.0,321.6,326.0,326.75,324.88,5430906,176440623585000.0,53381,2037106,0.3751
2018-12-12,BPCL,EQ,326.75,326.7,330.25,324.4,328.4,329.4,327.46,3128563,102449102395000.0,53022,694488,0.222
2018-12-13,BPCL,EQ,329.4,329.75,337.3,329.75,334.85,334.9,334.54,2985438,99874131335000.0,42141,826488,0.2768
2018-12-14,BPCL,EQ,334.9,334.65,349.4,330.75,344.95,345.3,341.21,3599106,122804273450000.0,65874,1358509,0.3775
2018-12-17,BPCL,EQ,345.3,345.0,351.95,341.45,351.95,350.35,346.54,3727207,129162492265000.02,46005,1148001,0.308
2018-12-18,BPCL,EQ,350.35,353.1,357.6,348.7,353.4,353.25,352.15,4493815,158250351090000.0,48639,961617,0.214
2018-12-19,BPCL,EQ,353.25,358.4,363.0,355.1,360.5,361.75,358.92,3675214,131909062015000.02,55996,1223883,0.33299999999999996
2018-12-20,BPCL,EQ,361.75,357.0,371.9,356.1,370.5,371.1,365.28,3608758,131820636930000.0,47316,836598,0.2318
2018-12-21,BPCL,EQ,371.1,374.7,376.1,368.1,374.35,374.65,372.86,5232821,195110481120000.0,57683,1528627,0.2921
2018-12-24,BPCL,EQ,374.65,374.1,376.5,363.8,365.7,364.95,370.25,3245626,120168994984999.98,34506,719687,0.2217
2018-12-26,BPCL,EQ,364.95,368.8,371.3,358.2,367.2,366.35,365.0,6477931,236446667855000.03,157812,2839170,0.43829999999999997
2018-12-27,BPCL,EQ,366.35,361.0,368.75,354.9,359.0,364.6,362.59,7312769,265151746680000.03,94553,2976087,0.40700000000000003
2018-12-28,BPCL,EQ,364.6,361.8,369.8,360.2,361.2,361.9,365.31,4677713,170882684140000.0,98110,2095372,0.4479
2018-12-31,BPCL,EQ,361.9,361.9,364.8,358.8,363.0,362.75,362.09,3391001,122784719790000.02,72397,1219193,0.35950000000000004
2019-01-01,BPCL,EQ,362.75,361.05,369.3,360.0,368.5,367.2,363.76,1552711,56481145820000.01,16239,227983,0.1468
2019-01-02,BPCL,EQ,367.2,366.0,366.0,346.75,355.65,357.95,356.03,9862795,351148938875000.0,112530,3681400,0.37329999999999997
2019-01-03,BPCL,EQ,357.95,352.0,354.8,348.15,351.8,352.5,351.27,4986130,175149829060000.0,61850,1487442,0.2983
2019-01-04,BPCL,EQ,352.5,351.8,361.7,351.5,359.45,359.45,358.35,3858610,138273055645000.0,47465,1025915,0.2659
2019-01-07,BPCL,EQ,359.45,360.0,362.8,354.0,354.75,355.55,358.59,2895410,103826516240000.0,41584,1172334,0.40490000000000004
2019-01-08,BPCL,EQ,355.55,355.1,355.9,350.05,350.65,351.95,352.88,2171045,76612089960000.0,44063,884382,0.40740000000000004
2019-01-09,BPCL,EQ,351.95,351.0,351.5,338.0,340.0,340.05,343.45,4565866,156813941380000.0,62035,1903136,0.4168
2019-01-10,BPCL,EQ,340.05,336.9,338.75,333.0,335.4,335.6,335.31,4886802,163860391160000.0,51237,2645904,0.5414
2019-01-11,BPCL,EQ,335.6,336.0,339.7,334.55,336.0,337.3,337.39,2334810,78774680380000.0,29733,754558,0.3232
2019-01-14,BPCL,EQ,337.3,338.9,339.85,331.55,334.5,334.95,334.4,3758311,125678151025000.0,39643,2088088,0.5556
2019-01-15,BPCL,EQ,334.95,336.9,343.35,336.2,341.85,341.7,340.2,3456956,117606324540000.02,49469,2143273,0.62
2019-01-16,BPCL,EQ,341.7,345.4,349.0,342.35,347.1,347.25,346.13,4781001,165485041840000.0,65476,1414562,0.2959
2019-01-17,BPCL,EQ,347.25,347.1,357.0,346.05,354.15,355.2,352.26,3949498,139124816020000.0,45420,1452091,0.3677
2019-01-18,BPCL,EQ,355.2,353.9,357.7,351.3,353.9,354.2,354.26,2504157,88712245875000.0,38048,982550,0.3924
2019-01-21,BPCL,EQ,354.2,351.1,355.7,348.3,351.6,351.55,351.7,1942818,68329686995000.01,23367,324251,0.16690000000000002
2019-01-22,BPCL,EQ,351.55,351.5,357.6,351.05,352.45,353.8,355.27,2343970,83274112890000.0,46935,813734,0.3472
2019-01-23,BPCL,EQ,353.8,354.5,358.65,354.4,356.2,357.15,356.74,1986513,70866384660000.0,29647,757561,0.3814
2019-01-24,BPCL,EQ,357.15,357.15,360.25,352.25,354.0,353.95,356.4,1647059,58701007300000.0,22981,434893,0.264
2019-01-25,BPCL,EQ,353.95,355.0,360.35,355.0,356.15,357.45,358.08,1934416,69268498929999.99,41365,723780,0.37420000000000003
2019-01-28,BPCL,EQ,357.45,357.0,357.9,346.2,347.6,348.7,351.4,1451374,51000930815000.0,31321,566476,0.39030000000000004
2019-01-29,BPCL,EQ,348.7,348.1,353.45,340.7,344.9,344.9,347.3,3099307,107639557440000.02,62730,1219618,0.3935
2019-01-30,BPCL,EQ,344.9,344.5,344.8,336.5,340.2,342.7,340.18,2782631,94660616570000.0,47309,1013392,0.3642
2019-01-31,BPCL,EQ,342.7,340.75,351.0,338.1,347.0,345.45,345.13,7819453,269872876894999.97,74441,5227490,0.6685
2019-02-01,BPCL,EQ,345.45,347.2,348.7,338.4,342.0,341.0,341.32,2722370,92920943715000.0,43496,1215420,0.4465
2019-02-04,BPCL,EQ,341.0,340.0,341.95,336.05,338.5,338.55,338.62,2154768,72963889790000.0,32233,872594,0.405
2019-02-05,BPCL,EQ,338.55,338.5,340.3,336.6,337.2,337.95,338.42,1292066,43726164190000.0,21051,421652,0.32630000000000003
2019-02-06,BPCL,EQ,337.95,337.95,341.4,336.7,340.0,339.3,339.15,2095411,71065113655000.0,39802,1127701,0.5382
2019-02-07,BPCL,EQ,339.3,339.75,342.05,337.9,339.5,339.4,339.93,1524023,51806252725000.0,20943,703394,0.4615
2019-02-08,BPCL,EQ,339.4,340.3,346.8,335.05,337.75,337.4,342.05,3341371,114291505870000.0,39446,970585,0.29050000000000004
2019-02-11,BPCL,EQ,337.4,333.0,337.5,328.0,334.0,333.6,333.64,3314948,110598461475000.0,33267,960142,0.2896
2019-02-12,BPCL,EQ,333.6,334.0,343.5,334.0,339.3,339.3,339.8,3040248,103308761820000.0,45640,1058886,0.3483
2019-02-13,BPCL,EQ,339.3,340.0,341.4,326.3,328.8,329.45,330.39,4859232,160543429685000.0,54938,2685916,0.5527000000000001
2019-02-14,BPCL,EQ,329.45,326.1,328.2,312.05,317.55,315.65,317.09,10644570,337525223685000.0,95677,4882473,0.4587
2019-02-15,BPCL,EQ,315.65,318.0,329.0,318.0,327.75,327.85,324.87,6707128,217893194969999.97,83968,2367574,0.353
2019-02-18,BPCL,EQ,327.85,322.55,330.1,322.55,327.8,327.75,326.99,3952632,129248263720000.0,48776,1516810,0.3837
2019-02-19,BPCL,EQ,327.75,326.0,338.8,325.55,336.75,335.25,334.91,3833168,128376178780000.0,48655,1304919,0.3404
2019-02-20,BPCL,EQ,335.25,338.0,344.75,336.1,340.0,341.1,340.78,6282741,214101779975000.0,98351,2744076,0.4368
2019-02-21,BPCL,EQ,341.1,328.0,337.65,326.25,337.0,335.3,332.24,4676884,155384186945000.0,58945,1621805,0.3468
2019-02-22,BPCL,EQ,335.3,337.0,347.0,335.7,345.95,344.2,342.99,4854900,166520273710000.0,67722,1727703,0.35590000000000005
2019-02-25,BPCL,EQ,344.2,345.0,345.25,334.25,336.0,336.05,337.39,7015596,236701612930000.03,121066,3704462,0.528
2019-02-26,BPCL,EQ,336.05,336.05,337.95,329.25,336.65,336.65,333.86,4529397,151217332240000.0,74715,1824641,0.40280000000000005
2019-02-27,BPCL,EQ,336.65,338.0,341.6,329.85,330.55,330.7,333.14,4500049,149915757885000.0,57994,2193912,0.4875
2019-02-28,BPCL,EQ,330.7,334.0,340.0,330.0,338.5,337.55,335.82,8969419,301209489555000.0,64182,6485586,0.7231000000000001
2019-03-01,BPCL,EQ,337.55,338.25,347.55,337.15,346.6,346.05,341.39,2872248,98055862475000.0,55791,1192673,0.4152
2019-03-05,BPCL,EQ,346.05,346.05,365.45,345.45,363.0,362.5,357.96,6380951,228410558175000.0,134759,2437214,0.38200000000000006
2019-03-06,BPCL,EQ,362.5,364.8,373.8,363.35,372.8,372.7,369.94,6098612,225610559885000.0,131305,2534997,0.4157
2019-03-07,BPCL,EQ,372.7,373.55,376.95,369.0,369.7,370.7,372.74,5694924,212270266550000.0,96859,3049113,0.5354
2019-03-08,BPCL,EQ,370.7,370.9,371.4,364.65,369.5,367.35,367.77,2812574,103439084265000.0,67234,1098400,0.39049999999999996
2019-03-11,BPCL,EQ,367.35,369.45,388.5,368.8,387.0,387.05,382.96,9486915,363307098435000.0,97033,4449153,0.469
2019-03-12,BPCL,EQ,387.05,388.4,394.4,384.3,388.8,390.2,389.72,6095923,237571224000000.0,98307,2256310,0.3701
2019-03-13,BPCL,EQ,390.2,390.0,392.5,382.55,389.4,389.05,387.56,4784090,185414076915000.0,50719,1505153,0.3146
